user_id,username,email,password,gender,personalization1,personalizatoin2,personalization3,personalization4,personalization5,personalization6
710,iwoolpertjp,kpresshaughjp@businessinsider.com,kF0%p8Y(AWf&,M,Indoor,RetroVintage,BooksCafe,FamilyCafe,Smoking,NonCoffee
711,ftrinderjq,eglandersjq@skyrock.com,kT2.c=B!g?ILm0,F,Indoor,24HoursCafe,StudyCafe,GardenCafe,Smoking,NonCoffee
712,lciepluchjr,ktidboldjr@elpais.com,kP2%)Xon,F,Indoor,RetroVintage,BooksCafe,GoodViews,NonSmoking,Coffee
713,labbysjs,clinsterjs@jiathis.com,nI7?}\~x6jO,F,Outdoor,RetroVintage,BooksCafe,GardenCafe,Smoking,NonCoffee
714,sbampfordjt,gpinchesjt@privacy.gov.au,gI6=aucD)dM?,F,Indoor,24HoursCafe,MeetingCafe,GoodViews,Smoking,Coffee
715,cmoultonju,amanleyju@accuweather.com,oF8%5w+iXU@5a$Hf,M,Outdoor,24HoursCafe,BooksCafe,CountryFood,NonSmoking,Coffee
716,abonicellijv,mandrichjv@google.es,iD5<VENm,F,Indoor,IndustrialCafe,StudyCafe,GoodViews,Smoking,NonCoffee
717,mbruntjejw,jmcnabbjw@opensource.org,wH4!LttZb7P6.DfR,M,Outdoor,MinimalisCafe,MeetingCafe,GoodViews,Smoking,Coffee
718,fcarlejx,mruseworthjx@constantcontact.com,cP5(EcfJW1aL,F,Indoor,MinimalisCafe,MeetingCafe,GoodViews,NonSmoking,Coffee
719,abanyardjy,gswatlandjy@wordpress.com,hM1@l~OTZo#w,F,Outdoor,IndustrialCafe,StudyCafe,CountryFood,NonSmoking,Coffee
720,lhollyarjz,nbarnshawjz@sphinn.com,gS8*.=%~i,M,Indoor,IndustrialCafe,BooksCafe,GoodViews,Smoking,NonCoffee
721,pmerigotk0,tpratik0@disqus.com,zP8=%)8jd5#\lL/>,F,Outdoor,MinimalisCafe,StudyCafe,FamilyCafe,NonSmoking,Coffee
722,oschuhk1,cpoytherask1@alibaba.com,kE8/Q.ZW&$Ol,M,Outdoor,RetroVintage,StudyCafe,FamilyCafe,NonSmoking,NonCoffee
723,gflickerk2,dapfelmannk2@marketwatch.com,qD5=NvFcp/@G$UY,M,Indoor,RetroVintage,BooksCafe,GardenCafe,NonSmoking,Coffee
724,mbrandomk3,mdolemank3@kickstarter.com,tN6\XyEYSjK\.La<,M,Indoor,24HoursCafe,MeetingCafe,FamilyCafe,NonSmoking,Coffee
725,jdecayettek4,mkaremank4@java.com,"qX3/Wr_/y,BB(h~~",M,Outdoor,IndustrialCafe,BooksCafe,FamilyCafe,NonSmoking,Coffee
726,dvallisk5,fcodyk5@amazon.co.uk,sY5\AoK?,M,Indoor,24HoursCafe,StudyCafe,GardenCafe,NonSmoking,Coffee
727,aarndtk6,cdisneyk6@moonfruit.com,rT4@~0T8L,M,Outdoor,24HoursCafe,MeetingCafe,GoodViews,NonSmoking,NonCoffee
728,abegentk7,eolooneyk7@devhub.com,sT2{lP<XQ2vSYj9,M,Indoor,24HoursCafe,StudyCafe,FamilyCafe,Smoking,Coffee
729,bjenkisonk8,crootesk8@engadget.com,"kE8,z\U0\1$6)U",M,Outdoor,IndustrialCafe,StudyCafe,GoodViews,NonSmoking,Coffee
730,ufroschauerk9,clackiek9@1688.com,zP5?nL|b93\o00Xx,M,Outdoor,RetroVintage,BooksCafe,GoodViews,Smoking,NonCoffee
731,cswadlingka,lgrangerka@patch.com,jO9(x}7Z\,F,Outdoor,MinimalisCafe,StudyCafe,CountryFood,NonSmoking,NonCoffee
732,omatyskb,thaddrillkb@techcrunch.com,rU0=3mQ{,M,Indoor,IndustrialCafe,MeetingCafe,CountryFood,NonSmoking,Coffee
733,mscallonkc,wgerdingkc@google.ca,fP8#rTVSm,F,Indoor,MinimalisCafe,BooksCafe,GoodViews,NonSmoking,Coffee
734,dheadrickkd,ggoshawkkd@economist.com,pZ7/eV+\Q$,F,Indoor,IndustrialCafe,StudyCafe,GoodViews,Smoking,NonCoffee
735,nvanderbekenke,bbilfootke@marriott.com,jN6$0{DFANyl,F,Indoor,RetroVintage,BooksCafe,GoodViews,NonSmoking,NonCoffee
736,pconnochiekf,gmakenkf@dion.ne.jp,nC5\?@/@oi,M,Outdoor,IndustrialCafe,BooksCafe,FamilyCafe,NonSmoking,Coffee
737,csturgeskg,jpashankg@bbc.co.uk,jF1|J(CQ,F,Outdoor,24HoursCafe,BooksCafe,FamilyCafe,Smoking,Coffee
738,amorantkh,bmayceykh@tinyurl.com,sE6_=MBIOkTy/cb,F,Indoor,MinimalisCafe,BooksCafe,GoodViews,NonSmoking,Coffee
739,vabrehartki,bagerki@businessweek.com,hT9$x0kS,F,Indoor,RetroVintage,MeetingCafe,GardenCafe,NonSmoking,Coffee
740,smurrakj,kdossetterkj@cbsnews.com,pI1$MMR{Y0a=,F,Outdoor,IndustrialCafe,MeetingCafe,GardenCafe,Smoking,Coffee
741,ndavidskk,smoughtinkk@timesonline.co.uk,wS6%HR#kc{B9=_,F,Outdoor,RetroVintage,StudyCafe,FamilyCafe,Smoking,Coffee
742,mmakeykl,lliptrodkl@google.com,wU4/eq&<)YnF,M,Indoor,MinimalisCafe,BooksCafe,FamilyCafe,NonSmoking,NonCoffee
743,dwallheadkm,malgeokm@go.com,yI7)K?`PK#i'Y,F,Outdoor,MinimalisCafe,StudyCafe,GoodViews,NonSmoking,NonCoffee
744,rfuscokn,cmacredmondkn@globo.com,wA0$AWHV,F,Outdoor,IndustrialCafe,MeetingCafe,FamilyCafe,Smoking,NonCoffee
745,nnaveinko,blurnerko@over-blog.com,lB6+'>%X4,F,Outdoor,MinimalisCafe,MeetingCafe,CountryFood,Smoking,Coffee
746,wgrievekp,hgoliglykp@samsung.com,tG9\b0L*L~s+|,F,Outdoor,24HoursCafe,StudyCafe,CountryFood,NonSmoking,Coffee
747,edollinkq,mcockerellkq@chicagotribune.com,qR3.fR6S9VxLUzMC,F,Outdoor,MinimalisCafe,StudyCafe,FamilyCafe,NonSmoking,Coffee
748,pmaffionekr,jrotlaufkr@goo.gl,dD7.37NmnUi8,M,Indoor,RetroVintage,BooksCafe,GardenCafe,NonSmoking,NonCoffee
749,tbrodleyks,jpeteriks@fastcompany.com,wO3/$.+Eg}_UxqrS,F,Indoor,IndustrialCafe,StudyCafe,CountryFood,NonSmoking,Coffee
750,dgilliekt,asimmenkt@state.gov,zL8=rDXoU&/tY,M,Outdoor,IndustrialCafe,BooksCafe,GoodViews,NonSmoking,Coffee
751,msandiferku,hhaslingku@biglobe.ne.jp,cR9|hp.KV>lcuZZJ,F,Indoor,24HoursCafe,StudyCafe,CountryFood,NonSmoking,NonCoffee
752,dtraillkv,dboothebiekv@chronoengine.com,fN5>oBG/A,M,Outdoor,24HoursCafe,MeetingCafe,CountryFood,NonSmoking,NonCoffee
753,tbassickkw,tondrasekkw@earthlink.net,bI7|7T\MeaM(Wx/3,M,Indoor,RetroVintage,MeetingCafe,FamilyCafe,NonSmoking,Coffee
754,mandrickkx,emuckloekx@globo.com,"tR3=""l'O/@S",F,Outdoor,RetroVintage,MeetingCafe,GardenCafe,NonSmoking,NonCoffee
755,epomfrettky,jtemblettky@printfriendly.com,sB0&\MTlD9Z@AT,M,Outdoor,24HoursCafe,StudyCafe,CountryFood,Smoking,NonCoffee
756,sgrosskz,cbarabischkz@reference.com,cX1@$nJ(!$oxD,M,Indoor,IndustrialCafe,BooksCafe,GoodViews,Smoking,Coffee
757,lharraldl0,apaolinol0@github.com,wJ4/ORt#,F,Indoor,MinimalisCafe,MeetingCafe,CountryFood,NonSmoking,Coffee
758,cstannisl1,jscudamorel1@devhub.com,eY2=m8~2,F,Indoor,RetroVintage,BooksCafe,GardenCafe,Smoking,Coffee
759,iwaddingtonl2,bmolel2@businessinsider.com,sP2(zxnFh#U,F,Outdoor,MinimalisCafe,StudyCafe,GardenCafe,NonSmoking,NonCoffee
760,sdumphreyl3,kwilcockesl3@utexas.edu,pC3#\*`QSn.M,M,Indoor,RetroVintage,StudyCafe,GoodViews,NonSmoking,Coffee
761,fmackibbonl4,kdjokicl4@usatoday.com,wB7>+0v)gFm,M,Indoor,24HoursCafe,MeetingCafe,GoodViews,NonSmoking,Coffee
762,eyeliashevl5,mdodridgel5@csmonitor.com,mZ1.@N<HXo,F,Outdoor,RetroVintage,BooksCafe,CountryFood,Smoking,NonCoffee
763,bhowelll6,vrenoll6@devhub.com,xA8$~XS)2WO@hWP|,M,Outdoor,24HoursCafe,StudyCafe,GoodViews,Smoking,Coffee
764,rredingl7,mvonoertzenl7@arstechnica.com,rX8@Mc&Pf#UF,F,Indoor,IndustrialCafe,StudyCafe,CountryFood,NonSmoking,NonCoffee
765,cdemangeotl8,hjadol8@shinystat.com,uH9&K|yih6<0,F,Outdoor,MinimalisCafe,MeetingCafe,CountryFood,NonSmoking,NonCoffee
766,lcashelll9,rkilbanl9@trellian.com,eA1&1Lhw4#VB,F,Indoor,24HoursCafe,StudyCafe,CountryFood,NonSmoking,NonCoffee
767,rriccioppola,choovartla@sphinn.com,hC7>&fy!=eOu)F,M,Indoor,RetroVintage,StudyCafe,GoodViews,Smoking,Coffee
768,lmcrobertlb,mrickmanlb@princeton.edu,xY0'64SwE?,M,Outdoor,IndustrialCafe,MeetingCafe,GoodViews,NonSmoking,NonCoffee
769,ashawyerslc,lmeranlc@about.com,xW0$jSjf'r6,M,Outdoor,MinimalisCafe,StudyCafe,CountryFood,NonSmoking,NonCoffee
770,omoutrayreadld,emenichinold@foxnews.com,jM1=N#rW9=,M,Indoor,MinimalisCafe,BooksCafe,FamilyCafe,NonSmoking,Coffee
771,mkirkele,hhuddartle@skype.com,"sA4|t97,",M,Indoor,IndustrialCafe,MeetingCafe,GoodViews,Smoking,Coffee
772,kharriottlf,kwiddisonlf@woothemes.com,qK9$dY>xQpZQ%\_<,M,Indoor,MinimalisCafe,StudyCafe,GardenCafe,NonSmoking,Coffee
773,fisaacsonlg,bskirrowlg@cnet.com,lQ9>S\pn2U,F,Indoor,RetroVintage,MeetingCafe,CountryFood,NonSmoking,Coffee
774,abattesonlh,dnorrielh@behance.net,"kO8%`Rz#0/#""Mk|5",F,Outdoor,RetroVintage,StudyCafe,CountryFood,NonSmoking,NonCoffee
775,geastbrookli,smumbersonli@google.ca,aA0*7R``sRK$,M,Outdoor,24HoursCafe,StudyCafe,FamilyCafe,Smoking,NonCoffee
776,sgonninlj,rfilipponilj@creativecommons.org,pX6.1v/Y*(4|v9,M,Outdoor,MinimalisCafe,StudyCafe,GardenCafe,Smoking,Coffee
777,adevinnlk,cyoungmanlk@nymag.com,"hW7=/jZOQ""acqOY",F,Outdoor,RetroVintage,MeetingCafe,FamilyCafe,Smoking,Coffee
778,nvicaryll,twoltmanll@examiner.com,wL8.{w=Mj%Gn6h$o,M,Outdoor,MinimalisCafe,MeetingCafe,GardenCafe,NonSmoking,Coffee
779,amalyonlm,dgillsonlm@mysql.com,xM6{(\l)H3,F,Indoor,MinimalisCafe,MeetingCafe,FamilyCafe,NonSmoking,Coffee
780,gunsworthln,chatzln@sciencedirect.com,eV8(r7sO7e$,F,Outdoor,RetroVintage,MeetingCafe,GardenCafe,Smoking,NonCoffee
781,aespositolo,blawsonlo@canalblog.com,"aL0!7B,5",F,Outdoor,24HoursCafe,MeetingCafe,FamilyCafe,NonSmoking,Coffee
782,lstealylp,esavilllp@angelfire.com,"uC3""Ucll",M,Indoor,MinimalisCafe,StudyCafe,FamilyCafe,Smoking,NonCoffee
783,lsnuggslq,lhobelllq@amazon.de,"kI9'gfj,",F,Indoor,IndustrialCafe,MeetingCafe,GardenCafe,Smoking,Coffee
784,glorrielr,sgrovenlr@over-blog.com,gH5/A9bWA',F,Indoor,MinimalisCafe,BooksCafe,GardenCafe,NonSmoking,NonCoffee
785,tlyddyls,llaydonls@jiathis.com,yX5'G32l4n,F,Indoor,RetroVintage,StudyCafe,GardenCafe,Smoking,Coffee
786,edudmanlt,mmalamorelt@wordpress.org,wV4+fZ@7*d8!A0Y@,M,Outdoor,IndustrialCafe,BooksCafe,GoodViews,NonSmoking,Coffee
787,nbinneylu,ntommasuzzilu@prweb.com,hU0~TAWb4kH,F,Indoor,24HoursCafe,MeetingCafe,FamilyCafe,Smoking,NonCoffee
788,mhobsonlv,mcramblv@4shared.com,rZ4({(AV=W4=,M,Outdoor,24HoursCafe,StudyCafe,GardenCafe,NonSmoking,Coffee
789,lrabidgelw,cmclarnonlw@blogger.com,gT1.y_AY+Ny,F,Indoor,RetroVintage,BooksCafe,GoodViews,NonSmoking,Coffee
790,xhryncewiczlx,dchedzoylx@npr.org,rF4<!kBi,F,Outdoor,IndustrialCafe,BooksCafe,GardenCafe,Smoking,Coffee
791,hroggeronely,lwraxallly@cnn.com,yB0~A%2N,M,Outdoor,IndustrialCafe,MeetingCafe,CountryFood,NonSmoking,NonCoffee
792,lrozyckilz,rallnattlz@youtu.be,wD2(7FL6vLL,F,Indoor,IndustrialCafe,BooksCafe,FamilyCafe,Smoking,Coffee
793,jparlettm0,lremerm0@pcworld.com,iK4=k/IGxb\(|w*,M,Indoor,MinimalisCafe,StudyCafe,GardenCafe,NonSmoking,NonCoffee
794,kegem1,ttomlinsm1@google.com.hk,pL7<7w7n7,M,Outdoor,24HoursCafe,MeetingCafe,CountryFood,NonSmoking,NonCoffee
795,pglendenningm2,iswaddlem2@marriott.com,"bN9/,j<z)T?An_g",F,Indoor,IndustrialCafe,MeetingCafe,GoodViews,Smoking,NonCoffee
796,jhammerbergm3,edowniem3@flavors.me,iY1&)v(*,F,Indoor,IndustrialCafe,StudyCafe,CountryFood,Smoking,NonCoffee
797,isevittm4,bjaysm4@edublogs.org,eM7|Azf\vN=p&Z<h,M,Outdoor,IndustrialCafe,MeetingCafe,CountryFood,Smoking,Coffee
798,hwarfieldm5,mstearnsm5@addthis.com,tQ9<G/*}GL?41*@i,M,Indoor,RetroVintage,StudyCafe,CountryFood,NonSmoking,NonCoffee
799,jseeleym6,breamsm6@toplist.cz,yP2(tS*u29,M,Outdoor,RetroVintage,MeetingCafe,FamilyCafe,NonSmoking,Coffee
800,jmogenotm7,ashellym7@wisc.edu,iR3!LPNd<,F,Outdoor,MinimalisCafe,BooksCafe,GardenCafe,Smoking,Coffee
801,gmathesm8,abanthorpem8@pcworld.com,jZ7<up=1B0,M,Indoor,RetroVintage,MeetingCafe,CountryFood,NonSmoking,Coffee
802,lhebblem9,mdallasm9@printfriendly.com,"zP5,(grnLn0iQs@",F,Indoor,MinimalisCafe,StudyCafe,GardenCafe,NonSmoking,Coffee
803,amonckma,rghiriardellima@yandex.ru,mA9}}*l_Me,F,Outdoor,MinimalisCafe,MeetingCafe,GardenCafe,NonSmoking,NonCoffee
804,smckewmb,stanfieldmb@ucoz.com,"bM3.L&3""Fy<X",F,Indoor,24HoursCafe,StudyCafe,GardenCafe,Smoking,NonCoffee
805,gsclandersmc,ctrehermc@phpbb.com,sW3#OR.mq#$b4k,F,Outdoor,24HoursCafe,BooksCafe,FamilyCafe,Smoking,Coffee
806,jchampnissmd,jchillingsworthmd@blogspot.com,bF9/.~4ETLeyjZ,F,Indoor,MinimalisCafe,MeetingCafe,CountryFood,NonSmoking,Coffee
807,dsollowayme,dbelleeme@miibeian.gov.cn,yP9!|_PP3uZ),F,Indoor,IndustrialCafe,MeetingCafe,CountryFood,Smoking,NonCoffee
808,sshimwellmf,afiddimanmf@usnews.com,cS7!luaZ8L39d,M,Outdoor,RetroVintage,StudyCafe,GardenCafe,Smoking,Coffee
809,rkellogmg,rroblettmg@t-online.de,dV9/cX0NtDH,F,Outdoor,24HoursCafe,StudyCafe,FamilyCafe,NonSmoking,NonCoffee
810,mstainmh,chandscombmh@last.fm,"sZ0>y<\Yl%hi=%""a",F,Outdoor,MinimalisCafe,StudyCafe,GoodViews,NonSmoking,Coffee
811,zmacrowmi,plittlekitmi@europa.eu,"tI3,j7%9*t""mM",F,Indoor,IndustrialCafe,StudyCafe,GardenCafe,Smoking,Coffee
812,mgrigollimj,vgrettonmj@nifty.com,qZ6!gpvI@mxC,M,Indoor,MinimalisCafe,StudyCafe,CountryFood,NonSmoking,Coffee
813,tmcilwrickmk,trumbelowmk@bloomberg.com,xH2>i=v7m#zN,F,Indoor,IndustrialCafe,BooksCafe,CountryFood,Smoking,Coffee
814,meagellml,csareml@mapquest.com,zV8|9Omc'.tl,F,Outdoor,RetroVintage,StudyCafe,FamilyCafe,NonSmoking,NonCoffee
815,mtorresmm,skelbiemm@google.co.uk,qU6.idRA5=,M,Outdoor,IndustrialCafe,StudyCafe,GardenCafe,Smoking,Coffee
816,bfurzemn,kbilofskymn@addthis.com,"aD1}uyxe""G#",M,Outdoor,24HoursCafe,StudyCafe,GardenCafe,NonSmoking,Coffee
817,vhairsnapemo,ddracksfordmo@globo.com,sV2?k|<},M,Indoor,MinimalisCafe,MeetingCafe,FamilyCafe,Smoking,NonCoffee
818,cmaccallistermp,vferrismp@tripadvisor.com,sU1%a4+HyEvS\u,F,Outdoor,24HoursCafe,BooksCafe,GoodViews,NonSmoking,Coffee
819,alemarchandmq,jsimnelmq@mac.com,iZ3!cpxPu'4+,M,Indoor,RetroVintage,MeetingCafe,GardenCafe,NonSmoking,NonCoffee
820,kmeadersmr,tgatemanmr@disqus.com,lM8.Qf<_,F,Indoor,24HoursCafe,MeetingCafe,CountryFood,Smoking,Coffee
821,lstedems,davardms@vkontakte.ru,jJ1\'2Xe,M,Outdoor,MinimalisCafe,BooksCafe,FamilyCafe,Smoking,NonCoffee
822,ltidridgemt,eheadeymt@youtu.be,"qV5""*QJtK",M,Outdoor,MinimalisCafe,StudyCafe,FamilyCafe,Smoking,Coffee
823,dansteadmu,erenonmu@nsw.gov.au,tV5'gp<Gu\!rM,M,Indoor,24HoursCafe,BooksCafe,CountryFood,Smoking,NonCoffee
824,mfrantzmv,mmartinotmv@twitpic.com,jJ3'b}pu,M,Indoor,IndustrialCafe,BooksCafe,FamilyCafe,NonSmoking,Coffee
825,randrysekmw,nrickertmw@ycombinator.com,oX1)O{dbVIawS,F,Outdoor,IndustrialCafe,MeetingCafe,CountryFood,NonSmoking,NonCoffee
826,srusselmx,sseawrightmx@bloglines.com,sI4=GU|%F,F,Indoor,24HoursCafe,StudyCafe,GardenCafe,Smoking,NonCoffee
827,sjacquemetmy,nchadmy@alexa.com,qQ0!t@7yKI,F,Outdoor,RetroVintage,MeetingCafe,CountryFood,Smoking,NonCoffee
828,mtopingmz,dfelcemz@state.gov,gY4@>IDH&l\ABA,F,Outdoor,IndustrialCafe,MeetingCafe,FamilyCafe,Smoking,Coffee
829,sdavsleyn0,jphilipponn0@ocn.ne.jp,qB4@RB2xA)Lfu,M,Indoor,24HoursCafe,BooksCafe,CountryFood,NonSmoking,Coffee
830,ttellwrightn1,pbretteln1@yellowbook.com,"gB8_`zB3Y5""br'%#",F,Outdoor,IndustrialCafe,MeetingCafe,GoodViews,Smoking,NonCoffee
831,lteazen2,hplewsn2@reverbnation.com,hG3$lN|fZ,F,Indoor,RetroVintage,StudyCafe,FamilyCafe,NonSmoking,NonCoffee
832,epalmern3,aglossopn3@barnesandnoble.com,mL7'y22DxtjfImE,F,Outdoor,MinimalisCafe,BooksCafe,GardenCafe,NonSmoking,NonCoffee
833,rhanbyn4,cdollarn4@prweb.com,gP3`4'3W0H,F,Outdoor,MinimalisCafe,StudyCafe,GardenCafe,NonSmoking,Coffee
834,jfollittn5,dfesslern5@godaddy.com,uY4_C2u#v4}@x8,F,Indoor,IndustrialCafe,MeetingCafe,FamilyCafe,Smoking,Coffee
835,apineln6,rcornwalln6@mit.edu,mJ3$QRXn__p7F}p,F,Indoor,MinimalisCafe,BooksCafe,GardenCafe,Smoking,NonCoffee
836,arraundln7,nfleisn7@devhub.com,kW3'BsVeys4P+,M,Indoor,RetroVintage,StudyCafe,GardenCafe,NonSmoking,Coffee
837,rleagasn8,tyannn8@blogtalkradio.com,lL5@Kk58B~),M,Indoor,IndustrialCafe,MeetingCafe,GardenCafe,NonSmoking,Coffee
838,scoursorn9,dantrumn9@va.gov,gU2'!4/},M,Outdoor,24HoursCafe,MeetingCafe,CountryFood,Smoking,NonCoffee
839,amorfordna,gfishburnna@1688.com,"nH9`C$mOrE,W",M,Outdoor,MinimalisCafe,MeetingCafe,GoodViews,NonSmoking,NonCoffee
840,mattenbrownb,tcalvennb@tripadvisor.com,kD2#8U)@ga,F,Outdoor,IndustrialCafe,BooksCafe,CountryFood,Smoking,NonCoffee
841,cbortolnc,efilyushkinnc@alexa.com,zU1`/VQ>rVtsC,F,Outdoor,MinimalisCafe,StudyCafe,FamilyCafe,Smoking,NonCoffee
842,ddytend,gmcgallnd@guardian.co.uk,nM3)+04axs/\7,M,Outdoor,RetroVintage,BooksCafe,FamilyCafe,NonSmoking,Coffee
843,mrowstonne,npynene@deviantart.com,"fU1@{Bt2q""3jx'P@",M,Indoor,RetroVintage,StudyCafe,GardenCafe,Smoking,Coffee
844,cluffnf,aanfreynf@google.de,"pJ7}.oJ*_XE?G""",M,Indoor,MinimalisCafe,MeetingCafe,GardenCafe,Smoking,Coffee
845,hknightng,msaipyng@statcounter.com,zH0}*O|sL,F,Outdoor,IndustrialCafe,StudyCafe,GardenCafe,Smoking,NonCoffee
846,lschwandernh,aerteltnh@ft.com,kK2>NwAD,M,Outdoor,RetroVintage,StudyCafe,GoodViews,NonSmoking,NonCoffee
847,ncrossanni,pquoganni@cocolog-nifty.com,wF1.P#17@,F,Outdoor,RetroVintage,StudyCafe,GardenCafe,Smoking,NonCoffee
848,fpaulonnj,abowheynj@imdb.com,fB8\KLNO|e,F,Indoor,RetroVintage,BooksCafe,GoodViews,Smoking,NonCoffee
849,agoodbandnk,lleveragenk@boston.com,"xJ4>""ixI+|Eq""O",F,Outdoor,IndustrialCafe,MeetingCafe,GoodViews,Smoking,Coffee
850,dmusgravenl,rvaskinnl@studiopress.com,"nV3,IUPN",M,Indoor,24HoursCafe,BooksCafe,CountryFood,Smoking,NonCoffee
851,tbootnm,xscrowstonnm@ask.com,xJ3~7GO_D/*wj,F,Outdoor,MinimalisCafe,BooksCafe,GoodViews,Smoking,NonCoffee
852,ksmittonnn,bquilliamnn@opera.com,"pH3\wkW6iR""{",M,Outdoor,RetroVintage,StudyCafe,GoodViews,NonSmoking,NonCoffee
853,ejodkowskino,maverayno@geocities.com,tB4#cR9ch}~yw'D,M,Indoor,MinimalisCafe,BooksCafe,FamilyCafe,Smoking,NonCoffee
854,bdewdneynp,emarchentnp@marketwatch.com,aA5?AYr*6Yjv,M,Outdoor,IndustrialCafe,BooksCafe,GoodViews,NonSmoking,NonCoffee
855,aslitenq,ddumbletonnq@stumbleupon.com,"bM7+lO""@N",F,Outdoor,IndustrialCafe,MeetingCafe,GardenCafe,Smoking,NonCoffee
856,ygoymernr,eravenshawnr@fc2.com,"qW6""e*eVcY""m@`'",M,Indoor,RetroVintage,BooksCafe,CountryFood,NonSmoking,Coffee
857,gbreens,nbawlesns@smh.com.au,"jW0~sA#7o,a",M,Outdoor,IndustrialCafe,MeetingCafe,CountryFood,Smoking,NonCoffee
858,acordlent,sharrodnt@usgs.gov,mO0)zxf$\(,F,Outdoor,24HoursCafe,MeetingCafe,CountryFood,NonSmoking,NonCoffee
859,wpetheridgenu,imacgillnu@ucoz.com,cO4%lKtpCKQ,M,Outdoor,MinimalisCafe,BooksCafe,CountryFood,NonSmoking,Coffee
860,gpechaceknv,jfagannv@lulu.com,"lA8_A)R`Jbyv7=,",F,Outdoor,IndustrialCafe,MeetingCafe,GoodViews,NonSmoking,NonCoffee
861,gpatleynw,thowerdnw@dropbox.com,wU2$I@<<E's@#M,M,Outdoor,RetroVintage,MeetingCafe,GoodViews,Smoking,NonCoffee
862,sbotgernx,gburrillnx@ameblo.jp,iO5~gk8{m9D,F,Indoor,RetroVintage,BooksCafe,CountryFood,NonSmoking,Coffee
863,gshanklandny,askuseny@theguardian.com,vF4}+d<x~ECOWb0@,M,Outdoor,RetroVintage,BooksCafe,GoodViews,Smoking,NonCoffee
864,mczyznz,ietchellsnz@nih.gov,pG5!?j8JE,F,Indoor,MinimalisCafe,BooksCafe,FamilyCafe,NonSmoking,Coffee
865,cmelmotho0,weaglestono0@tuttocitta.it,uR0<JY'nSvhO,F,Indoor,MinimalisCafe,StudyCafe,FamilyCafe,NonSmoking,Coffee
866,slauxo1,ngeoghegano1@friendfeed.com,pX5$U!j)xS1Eb,F,Indoor,IndustrialCafe,MeetingCafe,GardenCafe,NonSmoking,NonCoffee
867,abortolonio2,ctournieo2@ocn.ne.jp,qE7`bC&wK,F,Outdoor,MinimalisCafe,MeetingCafe,CountryFood,NonSmoking,Coffee
868,mlaurentino3,jduttono3@hostgator.com,rF4*RFA>,M,Outdoor,RetroVintage,StudyCafe,GardenCafe,Smoking,Coffee
869,kcruddaceo4,mmcfeato4@arizona.edu,xO3(fV)>Eq?v5Up`,F,Outdoor,IndustrialCafe,StudyCafe,FamilyCafe,Smoking,Coffee
870,blamacrafto5,tbarthrupo5@hhs.gov,eB4}v.)Ss,M,Indoor,MinimalisCafe,StudyCafe,FamilyCafe,NonSmoking,Coffee
871,nhamsleyo6,mpaolio6@pbs.org,"iP7""*G3%%N3_w%ZU",F,Indoor,24HoursCafe,BooksCafe,FamilyCafe,NonSmoking,NonCoffee
872,gpashleyo7,gdoughero7@naver.com,lX7?5'wt`}r,M,Indoor,24HoursCafe,MeetingCafe,GardenCafe,Smoking,Coffee
873,dviolleto8,jmilvertono8@amazonaws.com,"sC1/,k#R&@U<S!p",F,Outdoor,24HoursCafe,StudyCafe,GardenCafe,Smoking,Coffee
874,khollewortho9,bganifordo9@yandex.ru,"mC1|H/,re&$",F,Outdoor,IndustrialCafe,MeetingCafe,CountryFood,Smoking,Coffee
875,hpettingeroa,mlindselloa@freewebs.com,"wP6(.77c""A",F,Outdoor,24HoursCafe,StudyCafe,FamilyCafe,Smoking,Coffee
876,pcordelleob,aellershawob@spiegel.de,nP8?fsRh9,F,Indoor,RetroVintage,BooksCafe,GardenCafe,NonSmoking,Coffee
877,lbeslieroc,mburloc@1und1.de,iV5+U_Db1rV,M,Outdoor,MinimalisCafe,BooksCafe,GoodViews,NonSmoking,NonCoffee
878,kdagnallod,nlevinod@ibm.com,"sY8|njUo>z)?`5,O",F,Outdoor,IndustrialCafe,MeetingCafe,GoodViews,Smoking,Coffee
879,cruddyoe,kgollardoe@wufoo.com,"tG0$""K*CJ$X9",F,Indoor,MinimalisCafe,MeetingCafe,FamilyCafe,NonSmoking,NonCoffee
880,rruvelof,mceschiof@chronoengine.com,pY5/l{mc~90,F,Outdoor,RetroVintage,MeetingCafe,CountryFood,NonSmoking,Coffee
881,ecairdog,msalternog@amazon.com,jE8&%BQU<1,F,Outdoor,24HoursCafe,StudyCafe,FamilyCafe,Smoking,NonCoffee
882,gbewickeoh,ddensieoh@adobe.com,mQ2*xkL6}?,M,Indoor,RetroVintage,StudyCafe,GardenCafe,NonSmoking,Coffee
883,rburdonoi,rlindupoi@etsy.com,"vS7#6K""3PcLllW+",M,Outdoor,MinimalisCafe,StudyCafe,GardenCafe,NonSmoking,NonCoffee
884,atuffinoj,aoakinfoldoj@hibu.com,aT0!bvRq)}jw,F,Outdoor,24HoursCafe,StudyCafe,GardenCafe,Smoking,NonCoffee
885,phagstoneok,grumbelowok@reuters.com,kL9~a3s*5L%u>u|o,M,Outdoor,24HoursCafe,BooksCafe,FamilyCafe,NonSmoking,Coffee
886,danglessol,jhaggisol@plala.or.jp,nQ9%lBNHoM,F,Outdoor,24HoursCafe,StudyCafe,GoodViews,NonSmoking,Coffee
